scenario,seed,gap_s,config_hash,derived_input_sha256,reconciliation_outcome,pre_gap_final_id,post_gap_final_id,post_gap_majority_target,number_of_segments,number_of_gtm_candidates,number_of_gtm_assignments,number_of_reconciliations,number_of_reconstructed_epochs,recon_num_samples,recon_mean_position_error_m,recon_max_position_error_m
gap_horizon_5uav_dense_crossing,5008,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,39329401bb8368270689a11d954c05e527df6a57167fe00b94f1b10602adab55,FALSE_RECONCILIATION,29,1,uav_2,94,8836,73,73,775,21,15.027483907517396,25.223735317079804
gap_horizon_5uav_dense_crossing,5008,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,646ef5e419dafa2cc17685c4b0e5a22bdb33d20204a9dce0b5df954d776387d2,CORRECT_RECONCILIATION,29,29,uav_1,94,8836,73,73,776,19,12.453617738238025,20.163256345978294
gap_horizon_5uav_dense_crossing,5008,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4cbb05a5a3163d499dbe493cf48c26fa4c4d66cb7543f5382f869fc1d3874141,NO_RECONCILIATION,29,7,uav_1,94,8836,73,73,778,23,23.240861088985156,39.009724654734676
gap_horizon_5uav_dense_crossing,5008,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9ac6d9d614c8aaa85892dc8f8633fc8ea7f6fc67a63c5b9f0617b0bad16e2025,FALSE_RECONCILIATION,5,3,uav_4,100,10000,80,80,828,2,3.2305986374434865,3.639759405329725
gap_horizon_5uav_dense_crossing,5008,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c92159d275619aeb0a3dc4d7920e3ff1df49d693e6349b7e5f7d6e55659f74ee,FALSE_RECONCILIATION,0,3,uav_4,100,10000,80,80,830,3,3.189896707991883,4.7742085679144965
gap_horizon_5uav_dense_crossing,5008,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,136d545e69f029f5bea15d7cabd54af43768ea3346b304cd60602f5fe3ff2cc4,FALSE_RECONCILIATION,32,13,uav_5,100,10000,80,80,832,4,2.1184397548705176,4.53115821882751
gap_horizon_5uav_dense_crossing,5008,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,38681dfb09f511286290d9f23c25e8b36f17e60649b9a4a4dae74dc40978f646,FALSE_RECONCILIATION,32,13,uav_5,99,9801,79,79,833,5,6.010565926065132,11.185876375828334
gap_horizon_5uav_dense_crossing,5008,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6f389af405e4e42ed6a08b99076106c52f415ed05e2d1902eea1170a5634c0a3,FALSE_RECONCILIATION,32,13,uav_5,99,9801,79,79,835,5,5.237996323874002,9.729669444209778
gap_horizon_5uav_dense_crossing,5008,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0e3bf2f882995f131c48e8a679736564287a9e7c50f17deea9b4a046e94508bc,NO_RECONCILIATION,31,29,uav_1,99,9801,79,79,836,7,3.6902572919701977,8.023456030512396
gap_horizon_5uav_dense_crossing,5008,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5c93cb204b5dbe592cf62b2bc505b1c7032d9699acd92123e3994bba5ea8728a,FALSE_RECONCILIATION,0,13,uav_5,98,9604,78,78,838,8,3.335841500778869,7.471882433904641
gap_horizon_5uav_dense_crossing,5008,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0e34f6a9d3d2b98dec5728acf9495bf938d9103adc6e3d32a29229ee3fe0f4f5,FALSE_RECONCILIATION,0,13,uav_5,98,9604,78,78,840,9,3.833016676686711,7.067969179600361
gap_horizon_5uav_dense_crossing,5009,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a6dd3ec720609340ef378932e11d193a9786828b407e71dcb109239ccc21618a,FALSE_RECONCILIATION,13,9,uav_4,90,8100,75,75,596,9,6.412441935237755,8.229254433149286
gap_horizon_5uav_dense_crossing,5009,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4029fed7a602fda14e2c76486178b4c84a5940da0d3bed56302ba9b29c4330e7,FALSE_RECONCILIATION,13,9,uav_4,90,8100,75,75,598,10,2.0754890371650174,4.788412239777894
gap_horizon_5uav_dense_crossing,5009,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2e1fec78472023e030e6b3029395ee343fb20d5331d37183ac02efa7d94188e0,FALSE_RECONCILIATION,0,9,uav_4,90,8100,75,75,600,11,2.9384445593721193,5.213677059138376
gap_horizon_5uav_dense_crossing,5009,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,00960676cab59ece7696f1e289646f5357d1768efd1c1cf0c450cc244d21d995,FALSE_RECONCILIATION,0,9,uav_4,90,8100,75,75,602,12,6.762851929284369,10.167403149456913
gap_horizon_5uav_dense_crossing,5009,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,81da44d2272a65b98e8c0e4d17adb01661dbb7b24f48215674d11168be795f77,FALSE_RECONCILIATION,13,9,uav_4,90,8100,75,75,604,14,3.414739155881988,5.516344489318987
gap_horizon_5uav_dense_crossing,5009,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e07a14d5fc6e42213d8ea189d65f22906e91dbaa1cef794388f1f52ad557f5e4,FALSE_RECONCILIATION,0,9,uav_4,89,7921,74,74,606,14,7.2595737183753135,11.476129062814854
gap_horizon_5uav_dense_crossing,5009,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e045897661e241c562bd34b715a5f07a3a72eeb1ad3fbec9947802beb4a7fe1a,FALSE_RECONCILIATION,0,9,uav_4,89,7921,74,74,608,15,17.988870309914237,28.640352292722625
gap_horizon_5uav_dense_crossing,5009,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b4b9cc918d8a9bfba60c2a40fe6d042bf49d2b7e4556f165d6f6901e1a5548c4,FALSE_RECONCILIATION,0,9,uav_4,88,7744,73,73,611,16,18.675086401898167,29.09462934108721
gap_horizon_5uav_dense_crossing,5009,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6f6d43aa67c0b9ad4fcbdc7d8689313852889c7eeffa6192f61bcc5ca68d8c34,FALSE_RECONCILIATION,0,9,uav_4,88,7744,73,73,612,17,18.585073475317216,29.352691760419287
gap_horizon_5uav_dense_crossing,5009,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,271f11391bd1180fcd2829307b8e082f58bf78904f66b51e62abbdd402dc9e84,NO_RECONCILIATION,13,0,uav_1,88,7744,73,73,620,18,8.265588282341632,13.528124997298324
gap_horizon_5uav_dense_crossing,5009,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a5dd8dc26d8f27d9fb59bd6a5be7ae921b7fa80deb18884389462b047ac0e9bc,NO_RECONCILIATION,4,0,uav_1,88,7744,73,73,587,,,
gap_horizon_5uav_dense_crossing,5009,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,85ea9f09b426dd6c80f21497a31df8a98ba68ab22dbe00c718255c16fb9f7195,CORRECT_RECONCILIATION,0,0,uav_1,88,7744,73,73,622,14,31.58104667909159,52.383415923055004
gap_horizon_5uav_dense_crossing,5009,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c873c6dedc1fa67892b4d1afb71914dc0a08563a32c561b7b7a5a525744e4bc8,NO_RECONCILIATION,0,13,uav_1,88,7744,73,73,624,19,9.200712600626499,12.84429460272575
gap_horizon_5uav_dense_crossing,5009,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6771194db88abce653dc9b4959f02cb561aab4eff6b50f4e01a77ad74e1e1e41,CORRECT_RECONCILIATION,0,0,uav_1,88,7744,73,73,628,16,34.693996552450514,55.37180708338286
gap_horizon_5uav_dense_crossing,5009,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b8b0edfc7e8f47bdf7cf999582a70c2adeef18a02cbda37ec5f418f15917c73c,CORRECT_RECONCILIATION,13,13,uav_1,88,7744,73,73,630,17,34.84291850504926,56.121167579055594
gap_horizon_5uav_dense_crossing,5009,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,93a0aaad0c02ec3aa375e478792cbe2e8d4ef736e540130b9f3200212e09408f,NO_RECONCILIATION,0,13,uav_1,88,7744,73,73,632,20,46.67612095008177,76.66676732013906
gap_horizon_5uav_dense_crossing,5009,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b2950cf1bfb87ea68f137e1c453d88ec151dd7043e4497aaef5534f12c8d2736,FALSE_RECONCILIATION,5,4,uav_5,89,7921,74,74,584,,,
gap_horizon_5uav_dense_crossing,5009,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,381567cf2bd453d9db5098c9e75f29d14a3b21d748c51d07004a179475b32b63,FALSE_RECONCILIATION,0,10,uav_2,89,7921,74,74,586,1,6.484031588280586,6.484031588280586
gap_horizon_5uav_dense_crossing,5009,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ed5ed4e5da1e488ecd07b78460e7ba59dce51deab3a5a5e5575763fa202d5ac0,FALSE_RECONCILIATION,0,10,uav_2,88,7744,73,73,590,3,2.483604198376385,3.375616408952474
gap_horizon_5uav_dense_crossing,5009,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,866effbab5da57736bdae53549d602011deebc59ebe215e2f388295c500c7a10,FALSE_RECONCILIATION,0,10,uav_2,89,7921,74,74,588,4,2.9009187929217597,4.31362218941045
gap_horizon_5uav_dense_crossing,5009,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bfaa051b341b9d83e46def051adcf2cccc478634d986411f4d746dc4ad672ca1,FALSE_RECONCILIATION,0,9,uav_4,89,7921,74,74,589,5,5.35494020566075,6.693539609420752
gap_horizon_5uav_dense_crossing,5009,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,41592b3122c98be0bd75b6b4e666cc7018d53330ccb279ee0b359622d389a543,FALSE_RECONCILIATION,13,9,uav_4,89,7921,74,74,590,6,5.0825951572193855,7.021746469113797
gap_horizon_5uav_dense_crossing,5009,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8fa222cbc0895b719af517b6fe1a558784e35e393b5620443be5c8bb2a37ba75,FALSE_RECONCILIATION,13,9,uav_4,89,7921,74,74,592,8,2.9981664667275356,5.24648047351705
gap_horizon_5uav_dense_crossing,5009,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8a1ccc0cd85101814b8ce9a68ff0e37b0510903246cba1c79fb4968d6681e068,FALSE_RECONCILIATION,0,9,uav_4,90,8100,75,75,594,8,6.903084723923881,10.156373151992712
gap_horizon_5uav_dense_crossing,5010,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,06de8a10457ab49f27bcfc37de4c9da6f4b321677867fb1125eb202689c93ea9,NO_RECONCILIATION,15,6,uav_1,114,12996,96,96,795,10,3.3611452759812375,5.346234684129801
gap_horizon_5uav_dense_crossing,5010,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,67b68485af496c14c1494f7b5db1f7e794ef6794d7ebb3f6bd78ea64afd13eb0,FALSE_RECONCILIATION,15,15,uav_5,114,12996,96,96,798,11,2.092705868422984,3.1077488091036365
gap_horizon_5uav_dense_crossing,5010,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f5e6606ed30768cf7b105df8b23a0a93353f5a6c40eb268fdad5f86a9f72077e,NO_RECONCILIATION,4,6,uav_1,114,12996,94,94,721,11,5.125195849293471,10.210684468143215
gap_horizon_5uav_dense_crossing,5010,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9047765aa18cfd0f15decd284e8be0a3f7e9baa9c43e5c3378e35453b38cae26,FALSE_RECONCILIATION,6,4,uav_5,114,12996,95,95,744,13,5.315956247080833,12.244904427643931
gap_horizon_5uav_dense_crossing,5010,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b55f3c117bdd512390221350148792216df2859750982856832424f3602bb5ef,FALSE_RECONCILIATION,15,15,uav_5,115,13225,96,96,774,13,2.5708018465463787,3.0948194284486235
gap_horizon_5uav_dense_crossing,5010,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6d1c6c75f41828f71fe88c5c7f03b76fc8041eff49c66a51e8ba5f51bb2b4a18,FALSE_RECONCILIATION,6,13,uav_5,114,12996,95,95,748,15,4.946151657804956,12.260439413262823
gap_horizon_5uav_dense_crossing,5010,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,44974aa6bf13fd161d646edd28f3ef4c534935c4577f17e5f25d43fed1be129f,CORRECT_RECONCILIATION,6,6,uav_1,114,12996,95,95,745,15,4.3783059497715895,5.238606310575769
gap_horizon_5uav_dense_crossing,5010,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6a133fcd45f6f1380feb34d7e3182eb246537b53ca24ec2089f4997a6851e0df,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,753,17,4.3169855749883785,12.145857666597033
gap_horizon_5uav_dense_crossing,5010,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1b415711d734be8aebf5dd82c3c56b09544c4054c09d08833453ab15eb81f0d3,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,748,17,4.984712617223687,10.088362658159285
gap_horizon_5uav_dense_crossing,5010,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4efaed80043c36c3015aca1488c1024ceb20c83aca19cadf849ad707ce5e6e98,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,749,18,13.071032532784514,21.429690337049134
gap_horizon_5uav_dense_crossing,5010,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,60cd053dac87dc651d2dfb23675f80b6297f5d0fe05bbac3611658cf1aa0b8a8,FALSE_RECONCILIATION,21,12,uav_4,115,13225,97,97,858,,,
gap_horizon_5uav_dense_crossing,5010,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f5aa11e1e69d870811c9783fa37d966f475d8ccce975062b54dba093a2244676,FALSE_RECONCILIATION,6,2,uav_3,112,12544,93,93,750,19,13.495819445643848,22.038388007837455
gap_horizon_5uav_dense_crossing,5010,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8f52be1959dde240607ba18103f92e6503fa66e8d8f7f7d738d3d711e74ada18,FALSE_RECONCILIATION,0,5,uav_3,112,12544,93,93,752,20,13.81545676339022,22.60953912244523
gap_horizon_5uav_dense_crossing,5010,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8fd314049947f18eee59fd1ab00fc7d15de286782766fd733f319d0a2f5148d9,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,754,13,25.677376364459285,40.9259762061662
gap_horizon_5uav_dense_crossing,5010,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a263bc712cd9848b6fce539cfa0bb238dfc3390c61a968bb935a367d827d48b8,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,756,14,25.37206143137027,41.476751212917776
gap_horizon_5uav_dense_crossing,5010,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,eb5c20958ffd55c3b0c7ebcc54322d89691bbb28740bb295cfdbfedac2f590e5,FALSE_RECONCILIATION,6,5,uav_3,112,12544,93,93,759,15,27.057883022799015,41.97912208348764
gap_horizon_5uav_dense_crossing,5010,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ecc3ea5473490d5c185349b9857d64313bc7071145fd35c287af8977aa1c000b,FALSE_RECONCILIATION,21,21,uav_2,115,13225,97,97,866,,,
gap_horizon_5uav_dense_crossing,5010,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c961e18d2998df8074f4c10577b8517acc2890df165bd23669b1372d4e2f98c1,FALSE_RECONCILIATION,6,9,uav_5,114,12996,96,96,781,2,3.1795942888640614,4.012617271976738
gap_horizon_5uav_dense_crossing,5010,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,afa8cdceb4d45cdb8c57cad0077af307f416221deef1fa49cd2fbfb9456e0c25,FALSE_RECONCILIATION,6,9,uav_5,114,12996,96,96,783,4,1.4068738096299291,2.1717503659683057
gap_horizon_5uav_dense_crossing,5010,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4a034d69d9f3109633c3ea4e0157541e08802e29719e06083a59f21407828907,FALSE_RECONCILIATION,6,15,uav_5,114,12996,96,96,787,4,2.8680529705832822,5.335511592671325
gap_horizon_5uav_dense_crossing,5010,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7dd319543a22cccd2c62b2a4b350ecb446bbb5a46e24643a072231032ec73434,FALSE_RECONCILIATION,6,15,uav_5,115,13225,97,97,789,6,5.762362897416345,10.791852587971896
gap_horizon_5uav_dense_crossing,5010,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,085c7ee9683e016a1806bf7e6bdc192c644e2199baf368ad4a6a58d3d25a684d,NO_RECONCILIATION,4,6,uav_1,115,13225,97,97,790,6,6.2886797617116335,10.193974879300184
gap_horizon_5uav_dense_crossing,5010,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ab48f46d9634805327e30bd30c0b8aa0770d82187e1f2b2960d9acb0a6430a7d,CORRECT_RECONCILIATION,6,6,uav_1,114,12996,96,96,792,7,2.143729831775109,3.068402916480859
gap_horizon_5uav_dense_crossing,5010,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b637dfa2e4e3324e0b136f8863fc16e7afdb247bc74387b9b2950ec89948c849,CORRECT_RECONCILIATION,6,6,uav_1,114,12996,96,96,793,8,2.0497804020043935,3.067931034805303
