run_id,scenario_id,split,seed,config_hash,status,error,failure_category,retry_count,estimator,motion_model,fusion,association,association_mode,merger_enabled,num_real_targets,num_global_tracks_created,association_accuracy,id_switches,excess_global_tracks_total,fragmentation_events_total,track_availability_any_active_mean,track_availability_confirmed_mean,position_rmse_update_m,position_rmse_coasting_m,position_rmse_overall_m,velocity_rmse_update_mps,velocity_rmse_coasting_mps,velocity_rmse_overall_mps,mean_nees_6d,mean_nis,num_nis_samples,recovery_num_events_total,recovery_num_target_reacquisitions_observed,recovery_num_target_reacquisition_censored,recovery_target_reacquisition_latency_mean,recovery_target_reacquisition_latency_median,recovery_target_reacquisition_latency_stdev,recovery_num_identity_recovery_censored,recovery_num_identity_recovery_eligible,recovery_identity_preserving_recovery_rate,recovery_identity_recovery_latency_mean,recovery_identity_recovery_latency_median,recovery_identity_recovery_latency_stdev,recovery_identity_preservation_given_reacquisition,recovery_identity_recovery_penalty_mean,recovery_identity_recovery_penalty_median,identity_switches_epoch_level,same_timestamp_disagreement_epochs
final_two_uavs_three_stations__seed5009__9f73dbdc,final_two_uavs_three_stations,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8245614035087719,0.30782903808650325,11.890279892725088,4.988128395901297,0.20458091164108166,0.23109431595526966,0.20947525293856228,134.82840763704456,5.936211070316571,94,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5010__9f73dbdc,final_two_uavs_three_stations,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8596491228070176,0.3136048696258494,9.686370056847506,3.6404770550216647,0.2049709408849461,0.19310190996737775,0.20334690887181375,110.95176141895011,6.233955202742138,98,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5011__9f73dbdc,final_two_uavs_three_stations,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8867924528301887,0.3172826907552587,7.355771558543966,2.4929169914961906,0.19490739518939934,0.19584138589244027,0.19501335452320853,88.44649301006595,6.194432945935921,94,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5012__9f73dbdc,final_two_uavs_three_stations,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.875,0.36819807547249533,8.99696282992182,3.199498572481054,0.2008024140926476,0.3580380211852227,0.22650675794340988,111.76004314824843,5.571864907962302,98,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5013__9f73dbdc,final_two_uavs_three_stations,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8596491228070176,0.2928154578128382,9.826890844014018,3.691487535963012,0.2126539790912228,0.24142987127509724,0.21692310418204191,116.80629153692009,6.373312474706168,98,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5014__9f73dbdc,final_two_uavs_three_stations,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8596491228070176,0.6208230466189245,9.94895493521482,3.7714050523549694,0.21420736246966698,0.25972865482143814,0.2211622689877508,118.12846931826522,6.232545489754003,98,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5015__9f73dbdc,final_two_uavs_three_stations,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8275862068965517,0.4396298247040678,11.89473622892654,4.955186537304927,0.1858862513695927,0.5143326920379783,0.2724081213821058,131.48074980064936,5.675707857759348,96,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5016__9f73dbdc,final_two_uavs_three_stations,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8727272727272727,0.28705544267333655,8.78659441782919,3.146094057277639,0.20108244770939224,0.1566746502350621,0.19599016021081614,107.94476587422382,5.839511953378157,96,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5017__9f73dbdc,final_two_uavs_three_stations,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.86,0.32981415578290996,8.876458385461154,3.335320139081169,0.21085877720905022,0.17096340803167484,0.2057396722570908,121.71248138222693,5.5404158875596945,86,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5018__9f73dbdc,final_two_uavs_three_stations,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8461538461538461,0.3508954235790967,9.350053261381376,3.7582083598853218,0.17966561709655615,0.26730358803557197,0.19637197236028409,124.1815040441481,5.823409077607293,89,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5019__9f73dbdc,final_two_uavs_three_stations,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8333333333333334,0.34966601273062015,11.126940758467027,4.553755633992844,0.18428036850946405,0.2850460923413714,0.20455135697790136,138.82178790344955,5.868145457588568,90,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5020__9f73dbdc,final_two_uavs_three_stations,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8653846153846154,0.28572454479307546,8.725588106062537,3.2124306271288225,0.20374425711562721,0.19010709006461216,0.20196212724227952,115.64643017538197,5.6407341639297215,90,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5001__9f73dbdc,final_visual_occlusion,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7777777777777778,0.3531106722930377,17.88846983082099,8.438453753861914,0.24204170575643622,0.31434908167752923,0.2598546605703975,309.93738536941646,5.280538819526466,35,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5002__9f73dbdc,final_visual_occlusion,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7906976744186046,0.6915919601719901,16.102868406084678,7.392616553920469,0.25671040890229657,0.3478497412039952,0.2782671854497686,293.8662405616488,5.808167197073891,34,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5003__9f73dbdc,final_visual_occlusion,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7619047619047619,0.5157049465182454,18.246123940367802,8.914569187320831,0.24544426029809152,0.7076157771131476,0.40634764606475154,346.98337567226116,5.841064995896943,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5004__9f73dbdc,final_visual_occlusion,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7857142857142857,0.5933717968898864,16.255911911524045,7.543384079578209,0.23663355661701138,0.11910407609965824,0.2168783701459084,310.67005661870763,6.293067387442356,33,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5005__9f73dbdc,final_visual_occlusion,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7619047619047619,0.44866135169774196,15.873857591704388,7.358922337731606,0.28207180570944806,0.6224311356227588,0.38148872807874923,295.39678895762074,5.998330204928456,33,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5006__9f73dbdc,final_visual_occlusion,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7619047619047619,0.4183110286937083,18.25386689325595,8.914455966230614,0.24053940798824497,0.5510968062650213,0.3411664694979004,359.65616493901246,5.769699436713683,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5007__9f73dbdc,final_visual_occlusion,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7906976744186046,0.5394538743071575,16.224981364189485,7.438342743061251,0.24816017128184115,0.23066533553194768,0.24460202484026164,303.04480411381707,5.4703387164208515,34,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5008__9f73dbdc,final_visual_occlusion,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7857142857142857,0.6083993460743764,16.27690200205873,7.5540162627061775,0.21379907383569458,0.5727771395606674,0.3259087776086288,310.8935844631558,4.866248796490256,33,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5009__9f73dbdc,final_visual_occlusion,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7560975609756098,0.3971985839124488,17.77567646524601,8.785572299942137,0.22021991455380324,0.12175402264943581,0.20070859558815854,347.9238343122401,5.993029420974331,31,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5010__9f73dbdc,final_visual_occlusion,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7435897435897436,0.8315244792599448,17.961989150563543,9.123626834900678,0.23331672501917652,0.5516476460118953,0.3442500352695809,365.0134466944587,5.598807422992882,29,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5011__9f73dbdc,final_visual_occlusion,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7560975609756098,0.48563995440120444,17.831867348408085,8.816650216212807,0.26404433862623544,0.13658324057450286,0.2393003833146397,349.92542447303873,5.396492259618793,31,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5012__9f73dbdc,final_visual_occlusion,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7857142857142857,0.5754613455776765,15.836412938934497,7.3485598087562645,0.24834527443792,0.23693002561085139,0.24594375660765264,292.71547101802196,5.468976545842198,33,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5013__9f73dbdc,final_visual_occlusion,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7560975609756098,0.3369968670583047,17.901030364554092,8.845543806674216,0.2574509549405542,0.1442132393145075,0.23492009041632234,353.3344923164845,7.403466220726637,31,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5014__9f73dbdc,final_visual_occlusion,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.75,0.4232404667178335,18.00737893903892,9.01114717630537,0.2688810263212762,0.23990764464901485,0.26193830232890075,362.24059830662566,6.34142498736883,30,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5015__9f73dbdc,final_visual_occlusion,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7674418604651163,0.6864659507369811,18.263171561874465,8.82779058788778,0.2364341800385825,0.6343942107531318,0.369452679902845,342.39969673629247,5.4541888548899555,33,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5016__9f73dbdc,final_visual_occlusion,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7804878048780488,0.5492895174274108,16.40975116426249,7.703617152657873,0.26508896584677827,0.2896464053190655,0.270670552835675,302.31123898201605,6.8022483216793255,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5017__9f73dbdc,final_visual_occlusion,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7727272727272727,0.5582476528626956,17.760303101168766,8.481101233008062,0.18386135504638335,0.21289835996164871,0.19084900294154097,321.972334684037,5.85696350547157,34,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5018__9f73dbdc,final_visual_occlusion,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7804878048780488,0.767736211911174,16.085466136888776,7.566842612608515,0.2709389713633791,0.4818236452117895,0.3290207149041241,312.5852263500527,5.617771423655544,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5019__9f73dbdc,final_visual_occlusion,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7560975609756098,0.4885221788516162,18.006948805770417,8.903137737422927,0.24158549293160145,0.085532628066132,0.21427292642136153,354.20374540073186,5.942972572622096,31,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_visual_occlusion__seed5020__9f73dbdc,final_visual_occlusion,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.7804878048780488,0.5906642827127973,16.463965773583247,7.731348631887615,0.24836948632468386,0.1588930415996742,0.231707334516014,331.28285983342516,6.178391695465578,32,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
