scenario,seed,association_mode,config_hash,run_status,geometry_scale_factor_s,derived_range_min_m,derived_range_max_m,derived_nominal_altitude_m,calibration_domain_violation,num_real_targets,num_global_tracks_created,association_accuracy,num_identity_switch_events,has_identity_switch,epoch_level_identity_switches_total,has_epoch_level_identity_switch,same_timestamp_disagreement_occurred,fragmentation_events_total,excess_global_tracks_total,position_rmse_update_m,position_rmse_coasting_m,position_rmse_overall_m,velocity_rmse_update_mps,velocity_rmse_coasting_mps,velocity_rmse_overall_mps,num_samples_update,num_samples_coasting,track_availability_any_active_mean,track_availability_confirmed_mean,mean_nees_6d,mean_nis,num_nis_samples,drop_rate
geometry_flanking,3004,position_only,dc2328da,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.07457306716782841,0.07409081896298549,0.07425222524689805,0.1585299125029682,0.15829798398740935,0.1583754796534236,348,694,1.0,0.9942528735632183,4.685184556283027,5.449173080982417,347,0.0
geometry_flanking,3004,full_state,3e628eda,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.07456946324562796,0.07408716510595638,0.0742485881559699,0.15848810298769164,0.15825696507783027,0.15833419645547614,348,694,1.0,0.9942528735632183,4.682665360111402,5.427463709548605,347,0.0
geometry_flanking,3005,position_only,dc2328da,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06581427944604436,0.06569577935151977,0.06573537895692062,0.1563270725885962,0.15653091503422942,0.15646286667089296,348,694,1.0,0.9942528735632183,3.977125231391638,5.669276177727799,347,0.0
geometry_flanking,3005,full_state,3e628eda,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06583491894674354,0.06571753674307451,0.06575676254925021,0.15680426238364686,0.1570083074031582,0.15694019135431275,348,694,1.0,0.9942528735632183,3.985175223267662,5.651814749415318,347,0.0
geometry_flanking,3006,position_only,dc2328da,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.07006528125633428,0.0697001052221324,0.0698222766194169,0.16139761061009014,0.16153269215984928,0.16148759111890384,348,694,1.0,0.9942528735632183,4.476675003077764,5.684847326107016,347,0.0
geometry_flanking,3006,full_state,3e628eda,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.07007120551887222,0.06970607791125552,0.06982823306091371,0.16122606159514194,0.16136079014406046,0.16131580694362807,348,694,1.0,0.9942528735632183,4.4816730970942995,5.671905535618796,347,0.0
geometry_flanking,3007,position_only,dc2328da,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06768105814286236,0.06761901651725259,0.06763974308209864,0.15524620741217612,0.15522252880201384,0.15523043722323707,348,694,1.0,0.9942528735632183,3.5109231740121296,5.771934687436213,347,0.0
geometry_flanking,3007,full_state,3e628eda,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06767187841275778,0.06760980369016012,0.06763054131612724,0.15515374495681655,0.15512976332959677,0.15513777296096795,348,694,1.0,0.9942528735632183,3.509882985331373,5.8059480943902955,347,0.0
geometry_flanking,3008,position_only,dc2328da,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06407726584755022,0.06404107779127338,0.06405316590350335,0.1580468307265069,0.1582594561426782,0.1581884767527042,348,694,1.0,0.9942528735632183,4.29456117094765,5.659410768788969,347,0.0
geometry_flanking,3008,full_state,3e628eda,completed,0.7080881928749334,76.2634323323512,95.0,70.80881928749334,False,1,1,1.0,0,False,0,False,False,0,0,0.06406369990583427,0.06402746519069669,0.06403956889208375,0.1578304749218374,0.15804276846004495,0.15797189985268648,348,694,1.0,0.9942528735632183,4.290073931503013,5.6369656928487695,347,0.0
